latitudeAirport,longitudeAirport,nameAirport,nameCountry
29.81982,80.636034,unkown,unkown
29.81982,81.674425,unkown,unkown
29.81982,82.712816,unkown,unkown
29.81982,83.751206,unkown,unkown
29.81982,84.789597,unkown,unkown
29.81982,85.827987,unkown,unkown
29.81982,86.866378,unkown,unkown
29.81982,87.904768,unkown,unkown
29.81982,88.943159,unkown,unkown
29.81982,89.98155,unkown,unkown
29.81982,91.01994,unkown,unkown
29.81982,92.058331,unkown,unkown
29.81982,93.096721,unkown,unkown
29.81982,94.135112,unkown,unkown
29.81982,95.173502,unkown,unkown
29.81982,96.211893,unkown,unkown
29.81982,97.250284,unkown,unkown
29.81982,98.288674,unkown,unkown
29.81982,99.327065,unkown,unkown
29.81982,100.365455,unkown,unkown
29.81982,101.403846,unkown,unkown
29.81982,102.442237,unkown,unkown
29.81982,103.480627,unkown,unkown
29.81982,104.519018,unkown,unkown
29.81982,105.557408,unkown,unkown
29.81982,106.595799,unkown,unkown
29.81982,107.634189,unkown,unkown
29.81982,108.67258,unkown,unkown
29.81982,109.710971,unkown,unkown
29.81982,110.749361,unkown,unkown
29.81982,111.787752,unkown,unkown
29.81982,112.826142,unkown,unkown
29.81982,113.864533,unkown,unkown
29.81982,114.902923,unkown,unkown
29.81982,115.941314,unkown,unkown
29.81982,116.979705,unkown,unkown
29.81982,118.018095,unkown,unkown
29.81982,119.056486,unkown,unkown
29.81982,120.094876,unkown,unkown
29.81982,121.133267,unkown,unkown
29.81982,122.171657,unkown,unkown
29.81982,123.210048,unkown,unkown
29.81982,124.248439,unkown,unkown
29.81982,125.286829,unkown,unkown
29.81982,126.32522,unkown,unkown
29.81982,127.36361,unkown,unkown
29.81982,128.402001,unkown,unkown
29.81982,129.440391,unkown,unkown
29.81982,130.478782,unkown,unkown
29.81982,131.517173,unkown,unkown
29.81982,132.555563,unkown,unkown
29.81982,133.593954,unkown,unkown
29.81982,134.632344,unkown,unkown
29.81982,135.670735,unkown,unkown
29.81982,136.709126,unkown,unkown
29.81982,137.747516,unkown,unkown
29.81982,138.785907,unkown,unkown
29.81982,139.824297,unkown,unkown
29.81982,140.862688,unkown,unkown
29.81982,141.901078,unkown,unkown
29.81982,142.939469,unkown,unkown
29.81982,143.97786,unkown,unkown
29.81982,145.01625,unkown,unkown
29.81982,146.054641,unkown,unkown
29.81982,147.093031,unkown,unkown
29.81982,148.131422,unkown,unkown
29.81982,149.169812,unkown,unkown
29.81982,150.208203,unkown,unkown
29.81982,151.246594,unkown,unkown
29.81982,152.284984,unkown,unkown
29.81982,153.323375,unkown,unkown
29.81982,154.361765,unkown,unkown
29.81982,155.400156,unkown,unkown
29.81982,156.438546,unkown,unkown
29.81982,157.476937,unkown,unkown
29.81982,158.515328,unkown,unkown
29.81982,159.553718,unkown,unkown
29.81982,160.592109,unkown,unkown
29.81982,161.630499,unkown,unkown
29.81982,162.66889,unkown,unkown
29.81982,163.70728,unkown,unkown
29.81982,164.745671,unkown,unkown
29.81982,165.784062,unkown,unkown
29.81982,166.822452,unkown,unkown
29.81982,167.860843,unkown,unkown
29.81982,168.899233,unkown,unkown
29.81982,169.937624,unkown,unkown
29.81982,170.976014,unkown,unkown
29.81982,172.014405,unkown,unkown
29.81982,173.052796,unkown,unkown
29.81982,174.091186,unkown,unkown
29.81982,175.129577,unkown,unkown
29.81982,176.167967,unkown,unkown
29.81982,177.206358,unkown,unkown
29.81982,178.244749,unkown,unkown
29.81982,179.283139,unkown,unkown
30.720721,-180,unkown,unkown
30.720721,-178.952036,unkown,unkown
30.720721,-177.904071,unkown,unkown
30.720721,-176.856107,unkown,unkown
30.720721,-175.808143,unkown,unkown
30.720721,-174.760179,unkown,unkown
30.720721,-173.712214,unkown,unkown
30.720721,-172.66425,unkown,unkown
30.720721,-171.616286,unkown,unkown
30.720721,-170.568322,unkown,unkown
30.720721,-169.520357,unkown,unkown
30.720721,-168.472393,unkown,unkown
30.720721,-167.424429,unkown,unkown
30.720721,-166.376465,unkown,unkown
30.720721,-165.3285,unkown,unkown
30.720721,-164.280536,unkown,unkown
30.720721,-163.232572,unkown,unkown
30.720721,-162.184608,unkown,unkown
30.720721,-161.136643,unkown,unkown
30.720721,-160.088679,unkown,unkown
30.720721,-159.040715,unkown,unkown
30.720721,-157.992751,unkown,unkown
30.720721,-156.944786,unkown,unkown
30.720721,-155.896822,unkown,unkown
30.720721,-154.848858,unkown,unkown
30.720721,-153.800893,unkown,unkown
30.720721,-152.752929,unkown,unkown
30.720721,-151.704965,unkown,unkown
30.720721,-150.657001,unkown,unkown
30.720721,-149.609036,unkown,unkown
30.720721,-148.561072,unkown,unkown
30.720721,-147.513108,unkown,unkown
30.720721,-146.465144,unkown,unkown
30.720721,-145.417179,unkown,unkown
30.720721,-144.369215,unkown,unkown
30.720721,-143.321251,unkown,unkown
30.720721,-142.273287,unkown,unkown
30.720721,-141.225322,unkown,unkown
30.720721,-140.177358,unkown,unkown
30.720721,-139.129394,unkown,unkown
30.720721,-138.08143,unkown,unkown
30.720721,-137.033465,unkown,unkown
30.720721,-135.985501,unkown,unkown
30.720721,-134.937537,unkown,unkown
30.720721,-133.889572,unkown,unkown
30.720721,-132.841608,unkown,unkown
30.720721,-131.793644,unkown,unkown
30.720721,-130.74568,unkown,unkown
30.720721,-129.697715,unkown,unkown
30.720721,-128.649751,unkown,unkown
30.720721,-127.601787,unkown,unkown
30.720721,-126.553823,unkown,unkown
30.720721,-125.505858,unkown,unkown
30.720721,-124.457894,unkown,unkown
30.720721,-123.40993,unkown,unkown
30.720721,-122.361966,unkown,unkown
30.720721,-121.314001,unkown,unkown
30.720721,-120.266037,unkown,unkown
30.720721,-119.218073,unkown,unkown
30.720721,-118.170109,unkown,unkown
30.720721,-117.122144,unkown,unkown
30.720721,-116.07418,unkown,unkown
30.720721,-115.026216,unkown,unkown
30.720721,-113.978252,unkown,unkown
30.720721,-112.930287,unkown,unkown
30.720721,-111.882323,unkown,unkown
30.720721,-110.834359,unkown,unkown
30.720721,-109.786394,unkown,unkown
30.720721,-108.73843,unkown,unkown
30.720721,-107.690466,unkown,unkown
30.720721,-106.642502,unkown,unkown
30.720721,-105.594537,unkown,unkown
30.720721,-104.546573,unkown,unkown
30.720721,-103.498609,unkown,unkown
30.720721,-102.450645,unkown,unkown
30.720721,-101.40268,unkown,unkown
30.720721,-100.354716,unkown,unkown
30.720721,-99.306752,unkown,unkown
30.720721,-98.258788,unkown,unkown
30.720721,-97.210823,unkown,unkown
30.720721,-96.162859,unkown,unkown
30.720721,-95.114895,unkown,unkown
30.720721,-94.066931,unkown,unkown
30.720721,-93.018966,unkown,unkown
30.720721,-91.971002,unkown,unkown
30.720721,-90.923038,unkown,unkown
30.720721,-89.875074,unkown,unkown
30.720721,-88.827109,unkown,unkown
30.720721,-87.779145,unkown,unkown
30.720721,-86.731181,unkown,unkown
30.720721,-85.683216,unkown,unkown
30.720721,-84.635252,unkown,unkown
30.720721,-83.587288,unkown,unkown
30.720721,-82.539324,unkown,unkown
30.720721,-81.491359,unkown,unkown
30.720721,-80.443395,unkown,unkown
30.720721,-79.395431,unkown,unkown
30.720721,-78.347467,unkown,unkown
30.720721,-77.299502,unkown,unkown
30.720721,-76.251538,unkown,unkown
30.720721,-75.203574,unkown,unkown
30.720721,-74.15561,unkown,unkown
30.720721,-73.107645,unkown,unkown
30.720721,-72.059681,unkown,unkown
30.720721,-71.011717,unkown,unkown
30.720721,-69.963753,unkown,unkown
30.720721,-68.915788,unkown,unkown
30.720721,-67.867824,unkown,unkown
30.720721,-66.81986,unkown,unkown
30.720721,-65.771895,unkown,unkown
30.720721,-64.723931,unkown,unkown
30.720721,-63.675967,unkown,unkown
30.720721,-62.628003,unkown,unkown
30.720721,-61.580038,unkown,unkown
30.720721,-60.532074,unkown,unkown
30.720721,-59.48411,unkown,unkown
30.720721,-58.436146,unkown,unkown
30.720721,-57.388181,unkown,unkown
30.720721,-56.340217,unkown,unkown
30.720721,-55.292253,unkown,unkown
30.720721,-54.244289,unkown,unkown
30.720721,-53.196324,unkown,unkown
30.720721,-52.14836,unkown,unkown
30.720721,-51.100396,unkown,unkown
30.720721,-50.052432,unkown,unkown
30.720721,-49.004467,unkown,unkown
30.720721,-47.956503,unkown,unkown
30.720721,-46.908539,unkown,unkown
30.720721,-45.860575,unkown,unkown
30.720721,-44.81261,unkown,unkown
30.720721,-43.764646,unkown,unkown
30.720721,-42.716682,unkown,unkown
30.720721,-41.668717,unkown,unkown
30.720721,-40.620753,unkown,unkown
30.720721,-39.572789,unkown,unkown
30.720721,-38.524825,unkown,unkown
30.720721,-37.47686,unkown,unkown
30.720721,-36.428896,unkown,unkown
30.720721,-35.380932,unkown,unkown
30.720721,-34.332968,unkown,unkown
30.720721,-33.285003,unkown,unkown
30.720721,-32.237039,unkown,unkown
30.720721,-31.189075,unkown,unkown
30.720721,-30.141111,unkown,unkown
30.720721,-29.093146,unkown,unkown
30.720721,-28.045182,unkown,unkown
30.720721,-26.997218,unkown,unkown
30.720721,-25.949254,unkown,unkown
30.720721,-24.901289,unkown,unkown
30.720721,-23.853325,unkown,unkown
30.720721,-22.805361,unkown,unkown
30.720721,-21.757396,unkown,unkown
30.720721,-20.709432,unkown,unkown
30.720721,-19.661468,unkown,unkown
30.720721,-18.613504,unkown,unkown
30.720721,-17.565539,unkown,unkown
30.720721,-16.517575,unkown,unkown
30.720721,-15.469611,unkown,unkown
30.720721,-14.421647,unkown,unkown
30.720721,-13.373682,unkown,unkown
30.720721,-12.325718,unkown,unkown
30.720721,-11.277754,unkown,unkown
30.720721,-10.22979,unkown,unkown
30.720721,-9.181825,unkown,unkown
30.720721,-8.133861,unkown,unkown
30.720721,-7.085897,unkown,unkown
30.720721,-6.037933,unkown,unkown
30.720721,-4.989968,unkown,unkown
30.720721,-3.942004,unkown,unkown
30.720721,-2.89404,unkown,unkown
30.720721,-1.846076,unkown,unkown
30.720721,-0.798111,unkown,unkown
30.720721,0.249853,unkown,unkown
30.720721,1.297817,unkown,unkown
30.720721,2.345782,unkown,unkown
30.720721,3.393746,unkown,unkown
30.720721,4.44171,unkown,unkown
30.720721,5.489674,unkown,unkown
30.720721,6.537639,unkown,unkown
30.720721,7.585603,unkown,unkown
30.720721,8.633567,unkown,unkown
30.720721,9.681531,unkown,unkown
30.720721,10.729496,unkown,unkown
30.720721,11.77746,unkown,unkown
30.720721,12.825424,unkown,unkown
30.720721,13.873388,unkown,unkown
30.720721,14.921353,unkown,unkown
30.720721,15.969317,unkown,unkown
30.720721,17.017281,unkown,unkown
30.720721,18.065245,unkown,unkown
30.720721,19.11321,unkown,unkown
30.720721,20.161174,unkown,unkown
30.720721,21.209138,unkown,unkown
30.720721,22.257102,unkown,unkown
30.720721,23.305067,unkown,unkown
30.720721,24.353031,unkown,unkown
30.720721,25.400995,unkown,unkown
30.720721,26.44896,unkown,unkown
30.720721,27.496924,unkown,unkown
30.720721,28.544888,unkown,unkown
30.720721,29.592852,unkown,unkown
30.720721,30.640817,unkown,unkown
30.720721,31.688781,unkown,unkown
30.720721,32.736745,unkown,unkown
30.720721,33.784709,unkown,unkown
30.720721,34.832674,unkown,unkown
30.720721,35.880638,unkown,unkown
30.720721,36.928602,unkown,unkown
30.720721,37.976566,unkown,unkown
30.720721,39.024531,unkown,unkown
30.720721,40.072495,unkown,unkown
30.720721,41.120459,unkown,unkown
30.720721,42.168423,unkown,unkown
30.720721,43.216388,unkown,unkown
30.720721,44.264352,unkown,unkown
30.720721,45.312316,unkown,unkown
30.720721,46.360281,unkown,unkown
30.720721,47.408245,unkown,unkown
30.720721,48.456209,unkown,unkown
30.720721,49.504173,unkown,unkown
30.720721,50.552138,unkown,unkown
30.720721,51.600102,unkown,unkown
30.720721,52.648066,unkown,unkown
30.720721,53.69603,unkown,unkown
30.720721,54.743995,unkown,unkown
30.720721,55.791959,unkown,unkown
30.720721,56.839923,unkown,unkown
30.720721,57.887887,unkown,unkown
30.720721,58.935852,unkown,unkown
30.720721,59.983816,unkown,unkown
30.720721,61.03178,unkown,unkown
30.720721,62.079744,unkown,unkown
30.720721,63.127709,unkown,unkown
30.720721,64.175673,unkown,unkown
30.720721,65.223637,unkown,unkown
30.720721,66.271601,unkown,unkown
30.720721,67.319566,unkown,unkown
30.720721,68.36753,unkown,unkown
30.720721,69.415494,unkown,unkown
30.720721,70.463459,unkown,unkown
30.720721,71.511423,unkown,unkown
30.720721,72.559387,unkown,unkown
30.720721,73.607351,unkown,unkown
30.720721,74.655316,unkown,unkown
30.720721,75.70328,unkown,unkown
30.720721,76.751244,unkown,unkown
30.720721,77.799208,unkown,unkown
30.720721,78.847173,unkown,unkown
30.720721,79.895137,unkown,unkown
30.720721,80.943101,unkown,unkown
30.720721,81.991065,unkown,unkown
30.720721,83.03903,unkown,unkown
30.720721,84.086994,unkown,unkown
30.720721,85.134958,unkown,unkown
30.720721,86.182922,unkown,unkown
30.720721,87.230887,unkown,unkown
30.720721,88.278851,unkown,unkown
30.720721,89.326815,unkown,unkown
30.720721,90.374779,unkown,unkown
30.720721,91.422744,unkown,unkown
30.720721,92.470708,unkown,unkown
30.720721,93.518672,unkown,unkown
30.720721,94.566637,unkown,unkown
30.720721,95.614601,unkown,unkown
30.720721,96.662565,unkown,unkown
30.720721,97.710529,unkown,unkown
30.720721,98.758494,unkown,unkown
30.720721,99.806458,unkown,unkown
30.720721,100.854422,unkown,unkown
30.720721,101.902386,unkown,unkown
30.720721,102.950351,unkown,unkown
30.720721,103.998315,unkown,unkown
30.720721,105.046279,unkown,unkown
30.720721,106.094243,unkown,unkown
30.720721,107.142208,unkown,unkown
30.720721,108.190172,unkown,unkown
30.720721,109.238136,unkown,unkown
30.720721,110.2861,unkown,unkown
30.720721,111.334065,unkown,unkown
30.720721,112.382029,unkown,unkown
30.720721,113.429993,unkown,unkown
30.720721,114.477958,unkown,unkown
30.720721,115.525922,unkown,unkown
30.720721,116.573886,unkown,unkown
30.720721,117.62185,unkown,unkown
30.720721,118.669815,unkown,unkown
30.720721,119.717779,unkown,unkown
30.720721,120.765743,unkown,unkown
30.720721,121.813707,unkown,unkown
30.720721,122.861672,unkown,unkown
30.720721,123.909636,unkown,unkown
30.720721,124.9576,unkown,unkown
30.720721,126.005564,unkown,unkown
30.720721,127.053529,unkown,unkown
30.720721,128.101493,unkown,unkown
30.720721,129.149457,unkown,unkown
30.720721,130.197421,unkown,unkown
30.720721,131.245386,unkown,unkown
30.720721,132.29335,unkown,unkown
30.720721,133.341314,unkown,unkown
30.720721,134.389278,unkown,unkown
30.720721,135.437243,unkown,unkown
30.720721,136.485207,unkown,unkown
30.720721,137.533171,unkown,unkown
30.720721,138.581136,unkown,unkown
30.720721,139.6291,unkown,unkown
30.720721,140.677064,unkown,unkown
30.720721,141.725028,unkown,unkown
30.720721,142.772993,unkown,unkown
30.720721,143.820957,unkown,unkown
30.720721,144.868921,unkown,unkown
30.720721,145.916885,unkown,unkown
30.720721,146.96485,unkown,unkown
30.720721,148.012814,unkown,unkown
30.720721,149.060778,unkown,unkown
30.720721,150.108742,unkown,unkown
30.720721,151.156707,unkown,unkown
30.720721,152.204671,unkown,unkown
30.720721,153.252635,unkown,unkown
30.720721,154.300599,unkown,unkown
30.720721,155.348564,unkown,unkown
30.720721,156.396528,unkown,unkown
30.720721,157.444492,unkown,unkown
30.720721,158.492457,unkown,unkown
30.720721,159.540421,unkown,unkown
30.720721,160.588385,unkown,unkown
30.720721,161.636349,unkown,unkown
30.720721,162.684314,unkown,unkown
30.720721,163.732278,unkown,unkown
30.720721,164.780242,unkown,unkown
30.720721,165.828206,unkown,unkown
30.720721,166.876171,unkown,unkown
30.720721,167.924135,unkown,unkown
30.720721,168.972099,unkown,unkown
30.720721,170.020063,unkown,unkown
30.720721,171.068028,unkown,unkown
30.720721,172.115992,unkown,unkown
30.720721,173.163956,unkown,unkown
30.720721,174.21192,unkown,unkown
30.720721,175.259885,unkown,unkown
30.720721,176.307849,unkown,unkown
30.720721,177.355813,unkown,unkown
30.720721,178.403777,unkown,unkown
30.720721,179.451742,unkown,unkown
31.621622,-180,unkown,unkown
31.621622,-178.94202,unkown,unkown
31.621622,-177.88404,unkown,unkown
31.621622,-176.82606,unkown,unkown
31.621622,-175.76808,unkown,unkown
31.621622,-174.710099,unkown,unkown
31.621622,-173.652119,unkown,unkown
31.621622,-172.594139,unkown,unkown
31.621622,-171.536159,unkown,unkown
31.621622,-170.478179,unkown,unkown
31.621622,-169.420199,unkown,unkown
31.621622,-168.362219,unkown,unkown
31.621622,-167.304239,unkown,unkown
31.621622,-166.246258,unkown,unkown
31.621622,-165.188278,unkown,unkown
31.621622,-164.130298,unkown,unkown
31.621622,-163.072318,unkown,unkown
31.621622,-162.014338,unkown,unkown
31.621622,-160.956358,unkown,unkown
31.621622,-159.898378,unkown,unkown
31.621622,-158.840398,unkown,unkown
31.621622,-157.782417,unkown,unkown
31.621622,-156.724437,unkown,unkown
31.621622,-155.666457,unkown,unkown
31.621622,-154.608477,unkown,unkown
31.621622,-153.550497,unkown,unkown
31.621622,-152.492517,unkown,unkown
31.621622,-151.434537,unkown,unkown
31.621622,-150.376557,unkown,unkown
31.621622,-149.318576,unkown,unkown
31.621622,-148.260596,unkown,unkown
31.621622,-147.202616,unkown,unkown
31.621622,-146.144636,unkown,unkown
31.621622,-145.086656,unkown,unkown
31.621622,-144.028676,unkown,unkown
31.621622,-142.970696,unkown,unkown
31.621622,-141.912716,unkown,unkown
31.621622,-140.854735,unkown,unkown
31.621622,-139.796755,unkown,unkown
31.621622,-138.738775,unkown,unkown
31.621622,-137.680795,unkown,unkown
31.621622,-136.622815,unkown,unkown
31.621622,-135.564835,unkown,unkown
31.621622,-134.506855,unkown,unkown
31.621622,-133.448875,unkown,unkown
31.621622,-132.390895,unkown,unkown
31.621622,-131.332914,unkown,unkown
31.621622,-130.274934,unkown,unkown
31.621622,-129.216954,unkown,unkown
31.621622,-128.158974,unkown,unkown
31.621622,-127.100994,unkown,unkown
31.621622,-126.043014,unkown,unkown
31.621622,-124.985034,unkown,unkown
31.621622,-123.927054,unkown,unkown
31.621622,-122.869073,unkown,unkown
31.621622,-121.811093,unkown,unkown
31.621622,-120.753113,unkown,unkown
31.621622,-119.695133,unkown,unkown
31.621622,-118.637153,unkown,unkown
31.621622,-117.579173,unkown,unkown
31.621622,-116.521193,unkown,unkown
31.621622,-115.463213,unkown,unkown
31.621622,-114.405232,unkown,unkown
31.621622,-113.347252,unkown,unkown
31.621622,-112.289272,unkown,unkown
31.621622,-111.231292,unkown,unkown
31.621622,-110.173312,unkown,unkown
31.621622,-109.115332,unkown,unkown
31.621622,-108.057352,unkown,unkown
31.621622,-106.999372,unkown,unkown
31.621622,-105.941391,unkown,unkown
31.621622,-104.883411,unkown,unkown
31.621622,-103.825431,unkown,unkown
31.621622,-102.767451,unkown,unkown
31.621622,-101.709471,unkown,unkown
31.621622,-100.651491,unkown,unkown
31.621622,-99.593511,unkown,unkown
31.621622,-98.535531,unkown,unkown
31.621622,-97.47755,unkown,unkown
31.621622,-96.41957,unkown,unkown
31.621622,-95.36159,unkown,unkown
31.621622,-94.30361,unkown,unkown
31.621622,-93.24563,unkown,unkown
31.621622,-92.18765,unkown,unkown
31.621622,-91.12967,unkown,unkown
31.621622,-90.07169,unkown,unkown
31.621622,-89.01371,unkown,unkown
31.621622,-87.955729,unkown,unkown
31.621622,-86.897749,unkown,unkown
31.621622,-85.839769,unkown,unkown
31.621622,-84.781789,unkown,unkown
31.621622,-83.723809,unkown,unkown
31.621622,-82.665829,unkown,unkown
31.621622,-81.607849,unkown,unkown
31.621622,-80.549869,unkown,unkown
31.621622,-79.491888,unkown,unkown
31.621622,-78.433908,unkown,unkown
31.621622,-77.375928,unkown,unkown
31.621622,-76.317948,unkown,unkown
31.621622,-75.259968,unkown,unkown
31.621622,-74.201988,unkown,unkown
31.621622,-73.144008,unkown,unkown
31.621622,-72.086028,unkown,unkown
31.621622,-71.028047,unkown,unkown
31.621622,-69.970067,unkown,unkown
31.621622,-68.912087,unkown,unkown
31.621622,-67.854107,unkown,unkown
31.621622,-66.796127,unkown,unkown
31.621622,-65.738147,unkown,unkown
31.621622,-64.680167,unkown,unkown
31.621622,-63.622187,unkown,unkown
31.621622,-62.564206,unkown,unkown
31.621622,-61.506226,unkown,unkown
31.621622,-60.448246,unkown,unkown
31.621622,-59.390266,unkown,unkown
31.621622,-58.332286,unkown,unkown
31.621622,-57.274306,unkown,unkown
31.621622,-56.216326,unkown,unkown
31.621622,-55.158346,unkown,unkown
31.621622,-54.100365,unkown,unkown
31.621622,-53.042385,unkown,unkown
31.621622,-51.984405,unkown,unkown
31.621622,-50.926425,unkown,unkown
31.621622,-49.868445,unkown,unkown
31.621622,-48.810465,unkown,unkown
31.621622,-47.752485,unkown,unkown
31.621622,-46.694505,unkown,unkown
31.621622,-45.636525,unkown,unkown
31.621622,-44.578544,unkown,unkown
31.621622,-43.520564,unkown,unkown
31.621622,-42.462584,unkown,unkown
31.621622,-41.404604,unkown,unkown
31.621622,-40.346624,unkown,unkown
31.621622,-39.288644,unkown,unkown
31.621622,-38.230664,unkown,unkown
31.621622,-37.172684,unkown,unkown
31.621622,-36.114703,unkown,unkown
31.621622,-35.056723,unkown,unkown
31.621622,-33.998743,unkown,unkown
31.621622,-32.940763,unkown,unkown
31.621622,-31.882783,unkown,unkown
31.621622,-30.824803,unkown,unkown
31.621622,-29.766823,unkown,unkown
31.621622,-28.708843,unkown,unkown
31.621622,-27.650862,unkown,unkown
31.621622,-26.592882,unkown,unkown
31.621622,-25.534902,unkown,unkown
31.621622,-24.476922,unkown,unkown
31.621622,-23.418942,unkown,unkown
31.621622,-22.360962,unkown,unkown
31.621622,-21.302982,unkown,unkown
31.621622,-20.245002,unkown,unkown
31.621622,-19.187021,unkown,unkown
31.621622,-18.129041,unkown,unkown
31.621622,-17.071061,unkown,unkown
31.621622,-16.013081,unkown,unkown
31.621622,-14.955101,unkown,unkown
31.621622,-13.897121,unkown,unkown
31.621622,-12.839141,unkown,unkown
31.621622,-11.781161,unkown,unkown
31.621622,-10.723181,unkown,unkown
31.621622,-9.6652,unkown,unkown
31.621622,-8.60722,unkown,unkown
31.621622,-7.54924,unkown,unkown
31.621622,-6.49126,unkown,unkown
31.621622,-5.43328,unkown,unkown
31.621622,-4.3753,unkown,unkown
31.621622,-3.31732,unkown,unkown
31.621622,-2.25934,unkown,unkown
31.621622,-1.201359,unkown,unkown
31.621622,-0.143379,unkown,unkown
31.621622,0.914601,unkown,unkown
31.621622,1.972581,unkown,unkown
31.621622,3.030561,unkown,unkown
31.621622,4.088541,unkown,unkown
31.621622,5.146521,unkown,unkown
31.621622,6.204501,unkown,unkown
31.621622,7.262482,unkown,unkown
31.621622,8.320462,unkown,unkown
31.621622,9.378442,unkown,unkown
31.621622,10.436422,unkown,unkown
31.621622,11.494402,unkown,unkown
31.621622,12.552382,unkown,unkown
31.621622,13.610362,unkown,unkown
31.621622,14.668342,unkown,unkown
31.621622,15.726323,unkown,unkown
31.621622,16.784303,unkown,unkown
31.621622,17.842283,unkown,unkown
31.621622,18.900263,unkown,unkown
31.621622,19.958243,unkown,unkown
31.621622,21.016223,unkown,unkown
31.621622,22.074203,unkown,unkown
31.621622,23.132183,unkown,unkown
31.621622,24.190164,unkown,unkown
31.621622,25.248144,unkown,unkown
31.621622,26.306124,unkown,unkown
31.621622,27.364104,unkown,unkown
31.621622,28.422084,unkown,unkown
31.621622,29.480064,unkown,unkown
31.621622,30.538044,unkown,unkown
31.621622,31.596024,unkown,unkown
31.621622,32.654004,unkown,unkown
31.621622,33.711985,unkown,unkown
31.621622,34.769965,unkown,unkown
31.621622,35.827945,unkown,unkown
31.621622,36.885925,unkown,unkown
31.621622,37.943905,unkown,unkown
31.621622,39.001885,unkown,unkown
31.621622,40.059865,unkown,unkown
31.621622,41.117845,unkown,unkown
31.621622,42.175826,unkown,unkown
31.621622,43.233806,unkown,unkown
31.621622,44.291786,unkown,unkown
31.621622,45.349766,unkown,unkown
31.621622,46.407746,unkown,unkown
31.621622,47.465726,unkown,unkown
31.621622,48.523706,unkown,unkown
31.621622,49.581686,unkown,unkown
31.621622,50.639667,unkown,unkown
31.621622,51.697647,unkown,unkown
31.621622,52.755627,unkown,unkown
31.621622,53.813607,unkown,unkown
31.621622,54.871587,unkown,unkown
31.621622,55.929567,unkown,unkown
31.621622,56.987547,unkown,unkown
31.621622,58.045527,unkown,unkown
31.621622,59.103508,unkown,unkown
31.621622,60.161488,unkown,unkown
31.621622,61.219468,unkown,unkown
31.621622,62.277448,unkown,unkown
31.621622,63.335428,unkown,unkown
31.621622,64.393408,unkown,unkown
31.621622,65.451388,unkown,unkown
31.621622,66.509368,unkown,unkown
31.621622,67.567349,unkown,unkown
31.621622,68.625329,unkown,unkown
31.621622,69.683309,unkown,unkown
31.621622,70.741289,unkown,unkown
31.621622,71.799269,unkown,unkown
31.621622,72.857249,unkown,unkown
31.621622,73.915229,unkown,unkown
31.621622,74.973209,unkown,unkown
31.621622,76.031189,unkown,unkown
31.621622,77.08917,unkown,unkown
31.621622,78.14715,unkown,unkown
31.621622,79.20513,unkown,unkown
31.621622,80.26311,unkown,unkown
31.621622,81.32109,unkown,unkown
31.621622,82.37907,unkown,unkown
31.621622,83.43705,unkown,unkown
31.621622,84.49503,unkown,unkown
31.621622,85.553011,unkown,unkown
31.621622,86.610991,unkown,unkown
31.621622,87.668971,unkown,unkown
31.621622,88.726951,unkown,unkown
31.621622,89.784931,unkown,unkown
31.621622,90.842911,unkown,unkown
31.621622,91.900891,unkown,unkown
31.621622,92.958871,unkown,unkown
31.621622,94.016852,unkown,unkown
31.621622,95.074832,unkown,unkown
31.621622,96.132812,unkown,unkown
31.621622,97.190792,unkown,unkown
31.621622,98.248772,unkown,unkown
31.621622,99.306752,unkown,unkown
31.621622,100.364732,unkown,unkown
31.621622,101.422712,unkown,unkown
31.621622,102.480693,unkown,unkown
31.621622,103.538673,unkown,unkown
31.621622,104.596653,unkown,unkown
31.621622,105.654633,unkown,unkown
31.621622,106.712613,unkown,unkown
31.621622,107.770593,unkown,unkown
31.621622,108.828573,unkown,unkown
31.621622,109.886553,unkown,unkown
31.621622,110.944534,unkown,unkown
31.621622,112.002514,unkown,unkown
31.621622,113.060494,unkown,unkown
31.621622,114.118474,unkown,unkown
31.621622,115.176454,unkown,unkown
31.621622,116.234434,unkown,unkown
31.621622,117.292414,unkown,unkown
31.621622,118.350394,unkown,unkown
31.621622,119.408374,unkown,unkown
31.621622,120.466355,unkown,unkown
31.621622,121.524335,unkown,unkown
31.621622,122.582315,unkown,unkown
31.621622,123.640295,unkown,unkown
31.621622,124.698275,unkown,unkown
31.621622,125.756255,unkown,unkown
31.621622,126.814235,unkown,unkown
31.621622,127.872215,unkown,unkown
31.621622,128.930196,unkown,unkown
31.621622,129.988176,unkown,unkown
31.621622,131.046156,unkown,unkown
31.621622,132.104136,unkown,unkown
31.621622,133.162116,unkown,unkown
31.621622,134.220096,unkown,unkown
31.621622,135.278076,unkown,unkown
31.621622,136.336056,unkown,unkown
31.621622,137.394037,unkown,unkown
31.621622,138.452017,unkown,unkown
31.621622,139.509997,unkown,unkown
31.621622,140.567977,unkown,unkown
31.621622,141.625957,unkown,unkown
31.621622,142.683937,unkown,unkown
31.621622,143.741917,unkown,unkown
31.621622,144.799897,unkown,unkown
31.621622,145.857878,unkown,unkown
31.621622,146.915858,unkown,unkown
31.621622,147.973838,unkown,unkown
31.621622,149.031818,unkown,unkown
31.621622,150.089798,unkown,unkown
31.621622,151.147778,unkown,unkown
31.621622,152.205758,unkown,unkown
31.621622,153.263738,unkown,unkown
31.621622,154.321719,unkown,unkown
