cluster,longitude,latitude,weather_risk,bird_risk,temperature_2m,precipitation,wind_speed,humidity,bird_obs_count
545,-93.50057600000001,0.9909909999999981,3.683333333333333,0.0,22.1,0.0,54.621904,87.0,0
546,-92.59954,0.9909910000000004,3.683333333333333,0.0,22.1,0.0,58.3152,87.0,0
547,-91.69850399999999,0.9909909999999972,3.6666666666666665,0.0,22.5,0.0,48.984767999999995,86.0,0
548,-90.79746900000002,0.9909910000000012,3.6666666666666665,0.0,23.5,0.0,43.542016,86.0,0
549,-89.896433,0.9909910000000011,3.683333333333333,0.0,23.5,0.0,57.926432,87.0,0
550,-88.995397,0.9909910000000018,3.6453333333333333,0.0,23.9,0.1,61.619728,84.0,0
551,-88.09436199999999,0.9909910000000011,3.533333333333333,0.0,24.2,0.0,60.064656,78.0,0
552,-87.193326,0.9909910000000018,3.583333333333333,0.0,24.0,0.0,58.3152,81.0,0
553,-86.29229,0.9909910000000042,3.6166666666666667,0.0,23.5,0.0,58.120816,83.0,0
554,-99.77609,1.8918920000000028,3.6333333333333333,0.0,23.8,0.0,51.706144,84.0,0
555,-98.87469700000001,1.8918919999999997,3.533333333333333,0.0,24.1,0.0,49.179152,82.0,0
556,-97.973305,1.8918919999999984,3.583333333333333,0.0,24.2,0.0,42.76448,81.0,0
557,-97.071913,1.8918920000000043,3.57,0.0,23.8,0.0,48.984767999999995,81.0,0
558,-96.170521,1.8918920000000021,3.583333333333333,0.0,23.5,0.0,54.621904,81.0,0
559,-95.26912800000001,1.8918920000000021,3.6166666666666667,0.0,23.1,0.0,61.814112,83.0,0
560,-94.367736,1.8918919999999968,3.65,0.0,22.8,0.0,61.619728,85.0,0
561,-93.466344,1.8918920000000012,3.6333333333333333,0.0,22.9,0.0,59.28712,84.0,0
562,-92.564952,1.8918920000000023,3.65,0.0,22.9,0.0,60.064656,85.0,0
563,-91.66355900000002,1.8918920000000004,3.6666666666666665,0.0,23.5,0.0,49.179152,86.0,0
564,-90.76216699999999,1.8918920000000023,3.583333333333333,0.0,24.2,0.0,49.179152,81.0,0
565,-89.86077499999999,1.8918919999999988,3.6166666666666667,0.0,24.2,0.0,61.814112,83.0,0
566,-88.959383,1.8918920000000017,3.5666666666666664,0.0,24.6,0.0,57.34328,80.0,0
567,-88.05799,1.8918919999999997,3.55,0.0,24.6,0.0,60.25904,79.0,0
568,-87.156598,1.8918920000000028,3.6166666666666667,0.0,24.9,0.0,56.37136,83.0,0
569,-86.255206,1.8918919999999988,3.6166666666666667,0.0,24.3,0.0,60.25904,83.0,0
570,-85.353814,1.8918919999999992,3.583333333333333,0.0,24.5,0.0,56.37136,81.0,0
571,-84.452421,1.8918920000000008,3.6,0.0,24.3,0.0,56.37136,82.0,0
572,-83.551029,1.8918920000000017,3.583333333333333,0.0,24.4,0.0,50.734224000000005,81.0,0
573,-97.01855800000001,2.792793000000004,3.6,0.0,24.6,0.0,56.760128,82.0,0
574,-96.116586,2.7927930000000005,3.583333333333333,0.0,24.2,0.0,55.982592000000004,81.0,0
575,-95.21461399999998,2.7927930000000054,3.6,0.0,24.2,0.0,56.954512,82.0,0
576,-94.312641,2.7927930000000036,3.583333333333333,0.0,24.1,0.0,60.25904,81.0,0
577,-93.41066900000001,2.792792999999996,3.583333333333333,0.0,24.2,0.0,61.23096,81.0,0
578,-92.50869699999998,2.792793000000001,3.583333333333333,0.0,24.2,0.0,60.25904,81.0,0
579,-91.606725,2.792792999999998,3.563333333333333,0.0,24.4,0.0,59.870272,81.0,0
580,-90.704753,2.792793000000002,3.6693333333333333,0.0,25.1,0.3,49.956688,84.0,0
581,-89.80277999999998,2.7927929999999996,3.6,0.0,25.0,0.0,56.176975999999996,82.0,0
582,-88.90080799999998,2.792793000000003,3.612,0.0,25.3,0.1,58.120816,82.0,0
583,-87.998836,2.792792999999998,3.6573333333333333,0.0,25.4,0.2,59.675888,84.0,0
584,-87.096864,2.792792999999998,3.5166666666666666,0.0,25.2,0.0,59.675888,83.0,0
585,-86.194892,2.792793000000004,3.6286666666666667,0.0,25.3,0.1,57.732048,83.0,0
586,-85.292919,2.7927930000000005,3.5666666666666664,0.0,25.1,0.0,59.675888,80.0,0
587,-84.390947,2.7927929999999983,3.5666666666666664,0.0,25.2,0.0,58.898352,80.0,0
588,-83.488975,2.7927930000000023,3.5166666666666666,0.0,25.0,0.0,61.814112,77.0,0
589,-82.587003,2.792793000000001,3.583333333333333,0.0,25.2,0.0,61.036576,81.0,0
590,-81.68503099999998,2.792793,3.6166666666666667,0.0,25.4,0.0,60.064656,83.0,0
591,-80.783058,2.792792999999999,3.6,0.0,25.9,0.0,49.762304,82.0,0
592,-94.236259,3.693694000000002,3.423333333333333,0.0,25.4,0.0,52.872448,81.0,0
593,-93.333482,3.693693999999998,3.583333333333333,0.0,25.1,0.0,60.25904,81.0,0
594,-92.43070600000001,3.693693999999999,3.463333333333333,0.0,25.1,0.0,65.701792,81.0,0
595,-91.52793,3.6936940000000003,3.5499999999999994,0.0,25.3,0.0,63.369184000000004,81.0,0
596,-90.625154,3.693694000000001,3.6,0.0,25.3,0.0,57.926432,82.0,0
597,-89.72237799999999,3.693694,6.1579999999999995,0.0,25.2,0.4,51.122992,83.0,0
598,-88.819601,3.693693999999997,3.6746666666666665,0.0,25.6,0.9,53.066832000000005,80.0,0
599,-87.916825,3.6936940000000003,3.6146666666666665,0.0,25.6,0.4,55.39944,80.0,0
600,-87.01404899999999,3.693694000000002,3.52,0.0,25.6,0.0,55.788208,78.0,0
601,-86.111273,3.693694000000002,3.4599999999999995,0.0,25.6,0.0,56.176975999999996,80.0,0
602,-85.208496,3.6936940000000003,3.6,0.0,25.6,0.0,56.760128,82.0,0
603,-84.30572,3.693694,3.583333333333333,0.0,25.7,0.0,62.008496,81.0,0
604,-83.402944,3.6936940000000003,3.607333333333333,0.0,25.6,0.2,60.647808,81.0,0
605,-82.50016800000002,3.693693999999999,3.6,0.0,25.7,0.0,58.898352,82.0,0
606,-81.597392,3.693694000000002,6.1000000000000005,0.0,25.9,0.0,56.954512,82.0,0
607,-80.694615,3.6936940000000003,6.1000000000000005,0.0,26.1,0.0,55.982592000000004,82.0,0
608,-79.791839,3.693694,6.1193333333333335,0.0,26.1,0.3,52.289296,81.0,0
609,-78.889063,3.693694000000001,7.237859649122807,0.0,26.0,1.2,45.68024,81.0,0
610,-91.427077,4.5945949999999955,3.6,0.0,25.6,0.0,63.563568000000004,82.0,0
611,-90.523272,4.594595,6.152666666666667,0.0,25.5,0.3,55.593824000000005,83.0,0
612,-89.619467,4.594594999999999,6.124,0.0,25.9,0.2,51.706144,82.0,0
613,-88.715661,4.594595,6.466666666666666,0.0,25.6,2.5,46.069008,86.0,0
614,-87.811856,4.594595000000001,6.296666666666667,0.0,25.8,1.5,50.53984,83.0,0
615,-86.90805100000001,4.594594999999997,6.277333333333334,0.0,26.0,1.2,52.094912,84.0,0
616,-86.004245,4.594594999999999,6.203333333333333,0.0,26.1,1.0,49.56792,81.0,0
617,-85.10044,4.594594999999999,3.694,0.0,25.9,1.2,49.56792,79.0,0
618,-84.19663500000001,4.594594999999999,3.754,0.0,26.0,1.7,52.872448,79.0,0
619,-83.292829,4.594595,3.612,0.0,26.1,0.1,55.010672,82.0,0
620,-82.389024,4.594595000000001,6.241333333333333,0.0,26.1,0.9,51.122992,84.0,0
621,-81.48521900000001,4.594594999999999,6.95540350877193,0.0,26.0,0.2,48.401616,83.0,0
622,-80.581413,4.594595000000001,7.061263157894737,0.0,25.9,0.8,46.65216,82.0,0
623,-79.677608,4.594595000000001,7.48919298245614,0.0,25.9,3.1,43.153248,86.0,0
624,-78.773803,4.594595,7.331052631578947,0.0,26.0,2.5,36.738575999999995,85.0,0
625,-77.869997,4.594595,6.4093333333333335,0.0,25.7,2.3,37.710496,84.0,0
626,-76.966192,4.594595,4.622806162992058,0.0,24.4,1.1,11.274272,94.0,0
627,-88.588859,5.495495000000001,6.315333333333333,0.0,25.9,1.1,49.956688,87.0,0
628,-87.683798,5.495495000000001,6.219333333333333,0.0,25.9,0.3,50.53984,87.0,0
629,-86.778737,5.495495000000001,6.296,0.0,26.0,0.8,52.48368,88.0,0
630,-85.87367599999999,5.495495000000002,6.274666666666667,0.0,26.0,0.9,53.4556,86.0,0
631,-84.968616,5.495495000000004,6.229333333333334,0.0,26.1,0.8,50.928608,84.0,0
632,-84.063555,5.495494999999999,6.3133333333333335,0.0,26.2,1.5,48.596000000000004,84.0,0
633,-83.158494,5.4954950000000045,6.286,0.0,26.2,1.8,46.457775999999996,83.0,0
634,-82.253433,5.495495000000001,6.3420000000000005,0.0,26.2,1.6,44.513936,85.0,0
635,-81.348372,5.495495000000001,6.33,0.0,26.1,1.5,43.153248,85.0,0
636,-80.44331200000002,5.495495000000001,6.478666666666666,0.0,26.0,2.6,41.79256,86.0,0
637,-79.538251,5.495495000000003,6.378,0.0,26.0,1.9,41.403792,85.0,0
638,-78.63319,5.495495000000002,6.373333333333334,0.0,26.1,2.0,35.572272,84.0,0
639,-77.72812900000001,5.495494999999996,7.217754385964912,0.29554466451491845,25.8,2.3,32.07336,84.0,3
640,-74.107886,5.495495000000001,1.247621543147276,3.749977317172992,23.3,0.0,7.192208000000001,92.0,47
641,-86.625947,6.396396000000003,6.207333333333333,0.0,26.0,0.2,50.734224000000005,87.0,0
642,-85.71940299999999,6.396396000000003,6.274666666666667,0.0,26.2,0.9,54.233135999999995,86.0,0
643,-84.812859,6.396396000000001,6.351333333333333,0.0,26.4,1.4,53.066832000000005,87.0,0
644,-83.90631400000001,6.396396000000001,6.310666666666667,0.0,26.4,1.2,49.762304,86.0,0
645,-82.99976999999998,6.396396000000001,7.297578947368421,0.0,26.2,2.3,44.70832,85.0,0
646,-82.09322599999999,6.396396000000004,7.076771929824561,0.0,26.2,1.4,39.265568,86.0,0
647,-81.186682,6.396396000000002,6.2940000000000005,0.0,26.2,1.2,42.181328,85.0,0
648,-80.280138,6.396395999999999,6.418666666666666,0.0,26.3,2.1,44.125168,86.0,0
649,-79.373593,6.396396000000001,6.3613333333333335,0.0,26.4,1.9,42.181328,84.0,0
650,-78.467049,6.396396,6.466666666666666,0.0,26.2,2.5,32.656512,86.0,0
651,-76.653961,6.396396,2.0052000106633847,0.0,27.2,0.0,12.63496,85.0,0
652,-73.027784,6.396396000000002,5.141548731483014,4.620555624053255,20.3,1.6,18.660864,93.0,62
653,-72.12124,6.396395999999999,3.602668724551814,2.6655304377571074,7.2,0.0,17.883328,93.0,31
654,-83.724717,7.2972969999999995,4.349403508771929,0.0,26.4,1.4,42.181328,86.0,0
655,-82.816459,7.297296999999999,6.478666666666666,0.09950166250831893,26.4,2.6,41.015024000000004,86.0,1
656,-81.908202,7.297296999999999,6.33,0.0,27.2,1.5,37.90488,85.0,0
657,-80.999944,7.2972969999999995,6.358666666666667,5.461552047176442,27.4,1.6,32.656512,86.0,79
658,-80.09168699999998,7.297296999999999,3.712666666666667,6.865138191173948,27.0,0.8,54.621904,83.0,116
659,-79.18342999999999,7.2972969999999995,3.9019999999999997,0.0,27.0,2.1,50.734224000000005,85.0,0
660,-77.366915,7.297296999999999,3.217090277029551,0.0,25.2,0.0,18.855248,93.0,0
661,-76.45865700000002,7.2972969999999995,4.5238953944174956,2.953119102812866,26.9,0.1,12.051808000000001,91.0,35
662,-75.5504,7.2972969999999995,2.7156004985132354,0.48770575499285984,19.9,0.0,11.857424,91.0,5
663,-72.825628,7.297296999999999,4.582096420694223,2.3662050566314683,14.3,1.4,18.272096,81.0,27
664,-69.192598,7.297296999999999,2.829406171656057,0.0,29.6,0.0,15.745104,88.0,0
665,-68.284341,7.297296999999997,3.4343754066803887,0.0,29.7,1.2,18.272096,88.0,0
666,-81.69812799999998,8.198197999999996,2.7859066827950363,3.2294312550183535,26.5,0.6,19.4384,92.0,39
667,-78.96752,8.198198,3.513482073480348,0.0,27.5,1.6,21.38224,89.0,0
668,-76.23691300000002,8.198197999999996,2.7863682140792965,2.5918177931828215,28.9,0.0,26.24184,83.0,30
669,-74.416508,8.198197999999998,1.8707528312582313,0.0,27.0,0.0,8.358512,88.0,0
670,-71.6859,8.198198000000001,5.138745001075595,0.19801326693244747,19.0,0.0,21.187856,100.0,2
671,-70.775698,8.198197999999998,2.2800441145706634,0.09950166250831893,29.4,0.8,21.771008,87.0,1
672,-69.86549500000001,8.198197999999996,2.7147836062308226,0.0,30.0,0.1,20.41032,89.0,0
673,-68.95529299999998,8.198198000000001,2.673857775625354,0.0,30.0,0.0,20.41032,89.0,0
674,-68.04509,8.198197999999998,3.273196927167972,0.0,30.0,1.5,11.079888,85.0,0
675,-67.134888,8.198198,3.440788740946768,0.0,30.0,0.8,17.300176,88.0,0
676,-66.224685,8.198197999999998,3.419266688659898,0.0,30.5,0.5,14.5788,91.0,0
677,-78.725593,9.099099000000004,2.4985220556191776,7.433392230464442,27.5,0.1,37.516112,95.0,136
678,-76.900828,9.099099000000002,5.974654366008092,0.0,27.6,0.8,19.049632000000003,83.0,0
679,-73.25130000000001,9.099099000000004,3.3371081789271524,0.0,27.1,0.0,2.138224,94.0,0
680,-72.338918,9.099099000000004,1.4824697494956183,0.19801326693244747,31.8,0.0,6.9978240000000005,86.0,2
681,-68.68939000000002,9.099099000000004,2.8747138647327435,0.0,29.2,0.1,23.32608,85.0,0
682,-67.777008,9.099099000000002,2.5228338611338508,0.0,29.1,0.0,18.077712000000002,88.0,0
683,-66.86462599999999,9.099099000000004,,0.0,,,,,0
684,-65.03986200000001,9.099099000000002,,0.0,,,,,0
685,-63.215098000000005,9.099099000000004,,0.0,,,,,0
686,-75.712943,10.0,2.77301334293038,4.620555624053255,28.0,0.0,27.019376,78.0,62
687,-73.883345,10.000000000000004,1.8574677016073942,4.511883639059736,29.8,0.0,10.69112,85.0,60
688,-72.053748,10.0,2.192968216078681,0.0,32.0,0.0,15.161952,88.0,0
689,-71.138949,9.999999999999996,2.465691297974586,0.0,29.7,0.7,19.632784,81.0,0
690,-68.394553,10.000000000000002,,0.39210560847676823,,,,,4
691,-67.47975400000001,10.0,,5.725850680512733,,,,,85
692,-66.564955,10.000000000000002,,0.0,,,,,0
693,-65.65015600000001,9.999999999999998,,2.4421625854427456,,,,,28
694,-63.82055900000001,10.0,3.7652635984998692,0.0,25.1,0.0,23.714848,95.0,0
695,-61.076163,10.000000000000002,3.3819999999999997,3.8121660819385914,29.5,0.1,29.1576,79.0,48
696,-73.575138,10.900901000000001,2.495058463117463,0.0,6.2,0.0,4.276448,70.0,0
697,-72.657682,10.900901000000003,3.2698707731064998,4.831486655083008,27.4,0.0,10.496736,97.0,66
698,-69.905315,10.900901000000003,2.145378473514263,0.0,31.4,0.0,7.192208000000001,96.0,0
699,-68.987859,10.900901,3.8666666666666667,0.0,29.1,0.0,27.796912000000003,98.0,0
700,-68.070403,10.900901,2.5919620657493936,3.995044211877341,31.4,0.0,22.937312000000002,91.0,51
701,-66.23549200000001,10.900901000000001,2.7256892400894386,0.0,30.3,0.0,40.82064,86.0,0
702,-65.318036,10.900901000000001,3.6,0.0,28.5,0.0,51.51176,82.0,0
703,-64.40058,10.900901,5.466065659050863,0.0,29.5,1.5,16.328256,84.0,0
704,-62.565669,10.900901000000001,3.2326463780962227,0.0,30.0,0.0,22.548544,79.0,0
705,-61.648213000000005,10.900901000000003,4.972138464050509,3.3634974986368062,29.5,0.0,6.80344,80.0,41
706,-59.813302,10.900901000000003,3.258666666666666,0.0,28.3,0.1,26.047456,80.0,0
707,-58.895846,10.900901,3.383333333333333,0.0,28.0,0.0,37.90488,81.0,0
708,-57.978390000000005,10.900901,5.77,0.0,28.1,0.0,47.818464000000006,79.0,0
709,-71.39795,11.801801999999999,3.493545647987601,0.0,30.0,1.3,18.855248,81.0,0
710,-69.55723799999998,11.801801999999999,3.4386666666666668,0.0,29.5,0.1,37.127344,82.0,0
711,-68.636881,11.801802,3.4419999999999997,2.4421625854427456,29.4,0.1,46.069008,81.0,28
712,-67.716525,11.801802,3.0298276974753326,0.0,29.1,0.0,13.995648000000001,81.0,0
713,-65.87581200000001,11.801802,3.47615591275426,0.0,28.5,0.0,58.120816,83.0,0
714,-64.955456,11.801802,3.6026666666666665,0.0,28.4,0.3,57.148896,80.0,0
715,-64.0351,11.801802,3.5321620597512395,0.0,28.5,0.4,22.937312000000002,80.0,0
716,-63.114743000000004,11.801801999999999,3.6286666666666663,0.0,29.2,1.6,40.431872,81.0,0
717,-62.19438700000002,11.801802,4.073859649122808,0.0,28.9,0.5,41.598175999999995,79.0,0
718,-61.27403000000001,11.801802,3.6734035087719294,0.0,28.1,0.1,35.377888,80.0,0
719,-60.353674,11.801802000000002,3.3586666666666662,0.0,28.1,0.1,31.684592000000002,80.0,0
720,-59.43331799999999,11.801802,3.4226666666666663,0.0,28.1,0.3,34.98912,80.0,0
721,-58.512961000000004,11.801802,3.3566666666666665,0.0,28.3,0.0,46.457775999999996,81.0,0
722,-57.592604999999985,11.801802,5.788666666666667,0.0,28.2,0.1,51.122992,79.0,0
723,-56.672248999999994,11.801802,3.538,0.0,28.4,0.4,52.289296,83.0,0
724,-55.75189199999999,11.801802,3.5166666666666666,0.0,28.5,0.0,58.120816,77.0,0
725,-68.255963,12.702702999999996,3.456666666666666,0.0,29.0,0.0,32.07336,81.0,0
726,-67.332459,12.702702999999996,3.0395446290419508,0.0,28.9,0.0,31.878975999999998,80.0,0
727,-66.408954,12.702703,2.752988728283998,0.0,29.1,0.0,58.3152,78.0,0
728,-65.48545,12.702703000000003,2.61638975189488,0.0,29.0,0.0,58.898352,77.0,0
729,-64.561945,12.702703000000001,5.332979497791606,0.0,28.6,0.0,40.626256,75.0,0
730,-63.63844100000001,12.702703000000003,3.574,0.0,28.7,0.2,45.874624000000004,79.0,0
731,-62.714937,12.702702999999998,3.885333333333333,0.0,29.2,2.1,50.734224000000005,84.0,0
732,-61.791432,12.702703000000001,3.6266666666666665,0.0,28.3,0.5,44.125168,80.0,0
733,-59.94442300000002,12.702703000000001,3.6026666666666665,0.0,28.6,0.3,41.015024000000004,80.0,0
734,-59.020919,12.702702999999998,3.708,0.0,28.4,0.9,43.153248,82.0,0
735,-58.097414,12.702703,3.512,0.0,28.2,0.1,50.53984,76.0,0
736,-57.17391000000001,12.702703,3.4706666666666663,0.0,28.9,0.2,58.120816,84.0,0
737,-56.25040599999999,12.702703000000001,3.5,0.0,28.7,0.0,61.619728,76.0,0
738,-55.32690100000001,12.702703,3.26,0.0,29.0,0.0,62.591648000000006,76.0,0
739,-54.403396999999984,12.702703,3.222,0.0,28.6,0.1,65.313024,79.0,0
740,-53.479892,12.702703000000001,3.355333333333333,0.0,28.5,0.1,64.924256,81.0,0
741,-65.990799,13.603604,2.263068725884737,0.0,29.1,0.0,53.844367999999996,79.0,0
742,-65.063895,13.603603999999997,5.589556936365142,0.0,28.8,0.0,45.485856,79.0,0
743,-64.13699099999998,13.603604000000004,6.1193333333333335,0.0,28.5,0.3,51.900528,81.0,0
744,-63.210087,13.603604,3.8400000000000003,0.0,28.6,2.0,47.040928,82.0,0
745,-62.283182999999994,13.603604000000004,6.493333333333333,0.0,28.5,3.0,52.48368,84.0,0
746,-61.35627900000001,13.603603999999997,4.353754385964913,0.0,28.5,1.1,33.434048,78.0,0
747,-60.429375,13.603604,3.7993333333333332,0.0,28.5,1.8,34.794736,81.0,0
748,-59.50247000000001,13.603604,4.440877192982456,0.0,29.2,1.5,43.153248,83.0,0
749,-58.57556600000001,13.603604000000002,4.169298245614035,0.0,28.5,2.0,48.596000000000004,83.0,0
750,-57.648662,13.603604,3.5786666666666664,0.0,29.1,0.1,56.954512,80.0,0
751,-56.72175800000001,13.603604,3.607333333333333,0.0,28.9,0.2,64.535488,81.0,0
752,-55.79485400000001,13.603604,3.5,0.0,29.1,0.0,63.757951999999996,76.0,0
753,-54.86795000000001,13.603604,3.4833333333333334,0.0,29.0,0.0,61.814112,75.0,0
754,-53.94104599999999,13.603604,3.355333333333333,0.0,28.5,0.1,64.729872,79.0,0
755,-53.01414199999999,13.603604,3.5,0.0,27.9,0.0,62.20288,76.0,0
756,-52.08723800000001,13.603604,3.5666666666666664,0.0,28.1,0.0,63.369184000000004,80.0,0
757,-51.160334,13.603604000000002,3.508666666666666,0.0,27.2,0.1,64.14672,81.0,0
758,-50.23343000000001,13.603603999999997,3.2466666666666666,0.0,27.6,0.0,63.1748,76.0,0
759,-62.749472000000004,14.504504999999996,3.9286666666666665,0.0,28.5,2.6,51.706144,83.0,0
760,-61.818912,14.504505,4.058,0.0,27.9,3.4,47.818464000000006,85.0,0
761,-59.957793,14.504505,4.716491228070176,0.0,28.6,1.0,37.127344,84.0,0
762,-59.027233,14.504505000000004,3.631333333333333,0.0,28.4,0.4,49.56792,81.0,0
763,-58.096672999999996,14.504505000000004,3.533333333333333,0.0,29.0,0.0,55.010672,78.0,0
764,-57.16611400000001,14.504504999999996,3.6646666666666667,0.0,28.5,0.4,59.28712,83.0,0
765,-56.23555399999999,14.504505,3.55,0.0,28.7,0.0,64.535488,79.0,0
766,-55.304994,14.504505,3.5166666666666666,0.0,28.8,0.0,60.842192000000004,77.0,0
767,-54.374433999999994,14.504505000000007,3.5453333333333332,0.0,28.6,0.1,62.008496,78.0,0
768,-53.443875,14.504505000000004,3.5,0.0,28.5,0.0,60.25904,76.0,0
769,-52.513315000000006,14.504505000000007,3.533333333333333,0.0,27.8,0.0,64.924256,78.0,0
770,-51.582755000000006,14.504504999999996,3.5,0.0,27.8,0.0,64.535488,76.0,0
771,-50.65219499999999,14.504505,3.4566666666666666,0.0,27.5,0.0,66.868096,75.0,0
772,-49.72163599999999,14.504504999999996,2.9499999999999997,0.0,27.0,0.0,66.09056,73.0,0
773,-48.79107599999998,14.504505,3.1066666666666665,0.0,27.2,0.0,58.509584000000004,76.0,0
774,-47.86051600000002,14.504505,3.2133333333333334,0.0,27.4,0.0,60.25904,76.0,0
775,-60.387032000000005,15.405405,5.7756140350877185,0.0,27.9,14.3,34.794736,89.0,0
776,-59.452555999999994,15.405405,3.8733333333333335,0.0,28.6,2.0,50.928608,84.0,0
777,-58.518080000000005,15.405404999999998,3.7053333333333334,0.0,29.0,0.6,52.872448,84.0,0
778,-57.583603000000004,15.405404999999998,3.782,0.0,28.9,1.1,57.926432,85.0,0
779,-56.64912699999999,15.405405000000007,3.562,0.0,28.6,0.1,62.008496,79.0,0
780,-55.71465100000001,15.405405,3.5166666666666666,0.0,28.5,0.0,61.036576,77.0,0
781,-54.780174,15.405405,3.4833333333333334,0.0,28.7,0.0,60.25904,75.0,0
782,-53.845698,15.405405,3.6026666666666665,0.0,28.2,0.3,60.064656,80.0,0
783,-52.911222000000016,15.405404999999995,3.4833333333333334,0.0,28.0,0.0,59.092735999999995,75.0,0
784,-51.976745,15.405405000000004,3.5453333333333332,0.0,27.9,0.1,66.868096,78.0,0
785,-51.04226899999998,15.405405000000004,3.26,0.0,27.8,0.0,66.09056,76.0,0
786,-50.10779300000001,15.405405,3.235333333333333,0.0,27.9,0.1,65.313024,75.0,0
787,-49.173317000000004,15.405405000000004,3.3033333333333332,0.0,27.8,0.0,65.896176,79.0,0
788,-48.23884,15.405405,3.363333333333333,0.0,27.0,0.0,63.757951999999996,81.0,0
789,-47.304364,15.405405,3.326666666666666,0.0,27.7,0.0,61.036576,80.0,0
790,-46.369888,15.405404999999998,3.432,0.0,27.1,0.1,56.760128,76.0,0
791,-45.435411000000016,15.405404999999998,3.3986666666666663,0.0,27.4,0.1,55.982592000000004,80.0,0
792,-57.974326,16.306306,4.428140350877193,0.0,29.0,0.1,55.39944,80.0,0
793,-57.035667000000004,16.306306,3.5453333333333332,0.0,28.5,0.1,62.008496,78.0,0
794,-56.09700800000001,16.306306000000003,3.5666666666666664,0.0,28.4,0.0,55.593824000000005,80.0,0
795,-55.158349000000015,16.306305999999992,3.533333333333333,0.0,28.4,0.0,58.120816,78.0,0
796,-54.21968999999999,16.306305999999996,3.533333333333333,0.0,28.2,0.0,55.982592000000004,78.0,0
797,-53.28103100000001,16.306306,3.5786666666666664,0.0,28.1,0.1,58.703967999999996,80.0,0
798,-52.342372000000005,16.306306,3.4833333333333334,0.0,27.8,0.0,60.453424000000005,75.0,0
799,-51.40371300000001,16.306306000000006,3.2366666666666664,0.0,28.0,0.0,65.313024,73.0,0
800,-50.465054000000016,16.306306,3.2266666666666666,0.0,27.6,0.0,62.397264,74.0,0
801,-49.526394999999994,16.306306000000003,3.2299999999999995,0.0,27.7,0.0,63.1748,79.0,0
802,-48.587736,16.306306,3.333333333333333,0.0,27.5,0.0,63.1748,78.0,0
803,-47.649077,16.306306,3.2266666666666666,0.0,27.6,0.0,62.397264,78.0,0
804,-46.71041800000001,16.306305999999996,3.3933333333333335,0.0,27.0,0.0,60.453424000000005,82.0,0
805,-45.77175900000001,16.306306,3.34,0.0,27.6,0.0,57.926432,80.0,0
806,-44.833099999999995,16.306305999999996,3.3466666666666662,0.0,27.6,0.0,51.706144,78.0,0
807,-43.89444100000001,16.306306,3.2606666666666664,0.0,27.6,0.2,47.62408,79.0,0
808,-42.955782,16.306305999999996,3.3066666666666666,0.0,27.0,0.0,48.596000000000004,78.0,0
809,-55.509008000000016,17.20720699999999,3.4833333333333334,0.0,28.2,0.0,60.064656,75.0,0
810,-54.565895000000005,17.207206999999993,3.5166666666666666,0.0,28.0,0.0,57.926432,77.0,0
811,-53.62278099999999,17.207207000000007,3.4833333333333334,0.0,28.0,0.0,53.4556,75.0,0
812,-52.67966800000001,17.207206999999997,3.4833333333333334,0.0,27.8,0.0,56.760128,75.0,0
813,-51.736554,17.207207,3.26,0.0,28.0,0.0,59.870272,76.0,0
814,-50.793441,17.207207,3.0166666666666666,0.0,28.0,0.0,61.814112,71.0,0
815,-49.850327,17.207207,3.31,0.0,27.9,0.0,62.78603199999999,75.0,0
816,-48.907213,17.207206999999997,2.873333333333333,0.0,27.8,0.0,61.814112,72.0,0
817,-47.964099999999995,17.207207000000004,3.362,0.0,27.6,0.1,62.397264,75.0,0
818,-47.02098600000001,17.207207,3.193333333333333,0.0,27.5,0.0,61.425344,78.0,0
819,-46.07787300000001,17.207207000000004,3.28,0.0,27.4,0.0,58.898352,78.0,0
820,-45.134759,17.207207000000004,3.3499999999999996,0.0,27.0,0.0,54.42752,77.0,0
821,-44.19164599999999,17.207207000000004,3.29,0.0,26.5,0.0,55.205056,77.0,0
822,-43.248532000000004,17.207207000000004,3.1766666666666667,0.0,26.6,0.0,54.233135999999995,75.0,0
823,-42.305418,17.207206999999997,3.076666666666666,0.0,27.0,0.0,46.846544,71.0,0
824,-41.362305,17.207207,3.0199999999999996,0.0,26.6,0.0,42.958864000000005,70.0,0
825,-40.419191,17.207207000000007,3.253333333333333,0.0,26.8,0.0,38.099264000000005,72.0,0
826,-52.988629,18.108108,3.4666666666666663,0.0,27.9,0.0,53.066832000000005,76.0,0
827,-52.040783,18.108108000000005,3.143333333333333,0.0,27.9,0.0,57.34328,75.0,0
828,-51.092937000000006,18.108108,3.3066666666666666,0.0,27.9,0.0,58.509584000000004,76.0,0
829,-50.145091,18.108108,3.25,0.0,27.9,0.0,59.28712,75.0,0
830,-49.19724500000001,18.108108000000005,3.283333333333333,0.0,27.8,0.0,59.675888,77.0,0
831,-48.24939900000002,18.108108,2.9699999999999998,0.0,27.8,0.0,57.53766400000001,73.0,0
832,-47.301553,18.108108,3.22,0.0,27.6,0.0,52.872448,74.0,0
833,-46.35370699999999,18.108108000000005,3.1266666666666665,0.0,27.5,0.0,54.816288,74.0,0
834,-45.40586100000001,18.108108,3.275333333333333,0.0,27.4,0.1,55.205056,77.0,0
835,-44.45801500000001,18.10810800000001,3.0166666666666666,0.0,27.2,0.0,52.289296,75.0,0
