cluster,longitude,latitude
783,-52.911222000000016,15.405404999999995
784,-51.976745,15.405405000000004
785,-51.04226899999998,15.405405000000004
786,-50.10779300000001,15.405405
787,-49.173317000000004,15.405405000000004
788,-48.23884,15.405405
789,-47.304364,15.405405
790,-46.369888,15.405404999999998
791,-45.435411000000016,15.405404999999998
792,-57.974326,16.306306
793,-57.035667000000004,16.306306
794,-56.09700800000001,16.306306000000003
795,-55.158349000000015,16.306305999999992
796,-54.21968999999999,16.306305999999996
797,-53.28103100000001,16.306306
798,-52.342372000000005,16.306306
799,-51.40371300000001,16.306306000000006
800,-50.465054000000016,16.306306
801,-49.526394999999994,16.306306000000003
802,-48.587736,16.306306
803,-47.649077,16.306306
804,-46.71041800000001,16.306305999999996
805,-45.77175900000001,16.306306
806,-44.833099999999995,16.306305999999996
807,-43.89444100000001,16.306306
808,-42.955782,16.306305999999996
809,-55.509008000000016,17.20720699999999
810,-54.565895000000005,17.207206999999993
811,-53.62278099999999,17.207207000000007
812,-52.67966800000001,17.207206999999997
813,-51.736554,17.207207
814,-50.793441,17.207207
815,-49.850327,17.207207
816,-48.907213,17.207206999999997
817,-47.964099999999995,17.207207000000004
818,-47.02098600000001,17.207207
819,-46.07787300000001,17.207207000000004
820,-45.134759,17.207207000000004
821,-44.19164599999999,17.207207000000004
822,-43.248532000000004,17.207207000000004
823,-42.305418,17.207206999999997
824,-41.362305,17.207207
825,-40.419191,17.207207000000007
826,-52.988629,18.108108
827,-52.040783,18.108108000000005
828,-51.092937000000006,18.108108
829,-50.145091,18.108108
830,-49.19724500000001,18.108108000000005
831,-48.24939900000002,18.108108
832,-47.301553,18.108108
833,-46.35370699999999,18.108108000000005
834,-45.40586100000001,18.108108
835,-44.45801500000001,18.10810800000001
836,-43.510169,18.10810800000001
837,-42.562323,18.10810800000001
838,-41.614476999999994,18.108108000000005
839,-40.66663100000001,18.108108
840,-39.718784999999976,18.108108
841,-38.770939,18.108108
842,-37.82309200000002,18.108108
843,-50.410629,19.009009000000002
844,-49.457766000000014,19.009009000000002
845,-48.504903000000006,19.009009000000006
846,-47.55203900000001,19.009009000000002
847,-46.59917600000001,19.009009000000002
848,-45.646313,19.009009000000002
849,-44.69345,19.009009000000002
850,-43.74058700000001,19.009009000000002
851,-42.78772400000001,19.009009000000002
852,-41.83486099999999,19.009009000000006
853,-40.88199799999999,19.00900900000001
854,-39.92913500000002,19.009009000000002
855,-38.976272000000016,19.009009000000002
856,-38.02340900000001,19.009009000000002
857,-37.070545999999986,19.009009000000002
858,-36.117683,19.009009000000006
859,-35.16482,19.009009000000002
860,-47.77232700000001,19.90991
861,-46.81415599999999,19.909910000000007
862,-45.85598399999999,19.909910000000004
863,-44.897813,19.909910000000004
864,-43.939641,19.909910000000004
865,-42.981470000000016,19.90991
866,-42.023298,19.909910000000004
867,-41.065126,19.90991
868,-40.10695500000001,19.909910000000004
869,-39.14878300000001,19.909910000000004
870,-38.190611999999994,19.909910000000004
871,-37.23244000000001,19.909910000000004
872,-36.27426899999999,19.909910000000004
873,-35.31609699999999,19.909910000000004
874,-34.357926,19.909910000000004
875,-33.399754000000016,19.909909999999993
876,-32.44158299999999,19.90991
877,-45.070919000000025,20.810810999999998
878,-44.107140000000015,20.810811
879,-43.143361000000006,20.810811
880,-42.179582000000025,20.810811
881,-41.215803,20.810811000000005
882,-40.25202400000001,20.810811000000008
883,-39.28824499999999,20.810811000000008
884,-38.324465000000004,20.810811
885,-37.360686,20.810811
886,-36.396907,20.810811000000005
887,-35.433127999999996,20.810811000000008
888,-34.469348999999994,20.810811
889,-33.505570000000006,20.810811000000008
890,-32.54179,20.810811000000005
891,-31.578011,20.810811000000008
892,-30.614231999999994,20.810811
893,-42.30346299999998,21.711711999999995
894,-41.33376899999999,21.711712000000002
895,-40.364075000000014,21.711711999999988
896,-39.39438100000001,21.711712000000006
897,-38.42468700000001,21.711711999999984
898,-37.45499300000001,21.711712000000002
899,-36.48529900000002,21.711711999999995
900,-35.515605000000015,21.711711999999995
901,-34.545912,21.711711999999995
902,-33.57621799999998,21.711711999999995
903,-32.606524,21.711711999999995
904,-31.636829999999996,21.711712000000006
905,-30.667136000000017,21.711711999999984
906,-29.69744200000001,21.711712
907,-28.72774800000001,21.711711999999995
908,-27.758054000000012,21.711711999999995
909,-39.46687000000002,22.612612999999996
910,-38.490946,22.612613
911,-37.515021000000004,22.612613
912,-36.539096999999984,22.612613
913,-35.563171999999994,22.612612999999996
914,-34.58724800000002,22.612612999999996
915,-33.611323,22.612612999999996
916,-32.635399,22.612612999999996
917,-31.65947400000001,22.612613
918,-30.683549,22.612613000000007
919,-29.707625000000014,22.612612999999996
920,-28.731700000000004,22.612612999999996
921,-27.755776000000004,22.612612999999996
922,-26.779850999999997,22.612612999999996
923,-25.803927000000023,22.612612999999996
924,-24.828001999999994,22.612613
925,-37.54037699999999,23.513513999999997
926,-36.557897,23.513513999999997
927,-35.575417,23.513513999999994
928,-34.59293700000001,23.513514000000004
929,-33.61045699999998,23.513514
930,-32.62797700000001,23.513514000000004
931,-31.645496000000005,23.513514000000008
932,-30.663015999999992,23.513514000000008
933,-29.68053600000001,23.513514
934,-28.69805600000002,23.513514000000004
935,-27.715576000000006,23.513514
936,-26.733096000000014,23.513514000000004
937,-25.750614999999996,23.513514
938,-24.768134999999997,23.513514
939,-23.785655000000002,23.513514
940,-22.803175000000003,23.513514000000008
941,-34.562504000000004,24.414414
942,-33.57313300000001,24.414414000000004
943,-32.583762,24.414414000000004
944,-31.59439100000001,24.414413999999997
945,-30.605021000000004,24.414414
946,-29.615649999999995,24.414413999999987
947,-28.626279000000007,24.414413999999997
948,-27.636908,24.414414
949,-26.647537999999987,24.414413999999994
950,-25.658167000000006,24.414413999999997
951,-24.668795999999997,24.414413999999994
952,-23.679425999999985,24.414413999999997
953,-22.690055000000008,24.414413999999997
954,-21.700683999999992,24.414414000000004
955,-20.71131299999999,24.414414000000004
956,-19.721943000000017,24.414414000000004
957,-32.50220000000001,25.31531499999998
958,-31.505593000000005,25.315314999999988
959,-30.508986000000007,25.315314999999988
960,-29.512379000000006,25.315314999999984
961,-28.515772999999992,25.315315
962,-27.519166000000027,25.315314999999984
963,-26.522559,25.315314999999988
964,-25.525952000000014,25.315315000000005
965,-24.529346000000004,25.31531499999999
966,-23.53273900000001,25.315314999999988
967,-22.536132000000002,25.315315000000002
968,-21.539525,25.31531499999999
969,-20.542918999999998,25.31531499999999
970,-19.546312000000007,25.315314999999988
971,-18.549705000000003,25.315315
972,-17.553097999999995,25.315314999999984
973,-29.370072999999994,26.216216
974,-28.365873000000008,26.216216
975,-27.361674,26.216216
976,-26.35747399999999,26.216215999999996
977,-25.353275,26.216216
978,-24.349075,26.216215999999992
979,-23.344876000000003,26.216216
980,-22.340676000000016,26.216215999999996
981,-21.336476999999995,26.216216000000003
982,-20.33227700000001,26.216215999999992
983,-19.328078000000016,26.216216
984,-18.323877999999997,26.216216
985,-17.319679000000015,26.216215999999992
986,-16.315479000000007,26.216215999999992
987,-15.311280000000005,26.216215999999992
988,-27.163688000000004,27.117117000000004
989,-26.151527,27.117117
990,-25.139366000000006,27.117116999999997
991,-24.127204999999996,27.117116999999997
992,-23.115043999999994,27.117116999999997
993,-22.102882999999988,27.117116999999997
994,-21.09072200000001,27.117117000000007
995,-20.078561,27.117116999999997
996,-19.066400000000005,27.117116999999997
997,-18.054239000000003,27.117116999999997
998,-17.042078,27.117117000000007
999,-16.02991699999999,27.117116999999997
1000,-15.017756000000007,27.117117000000004
1001,-14.005595000000005,27.117116999999997
1002,-11.981273000000014,27.117116999999997
1003,-24.883382000000005,28.018017999999998
1004,-23.862878,28.018017999999998
1005,-22.84237400000002,28.01801799999999
1006,-21.82187000000001,28.018018000000005
1007,-20.801366000000016,28.01801799999999
1008,-19.78086200000001,28.018017999999994
1009,-18.760356999999996,28.018017999999998
1010,-14.678341000000001,28.018017999999987
1011,-13.657837000000006,28.018017999999994
1012,-12.637333000000016,28.018018000000005
1013,-11.61682899999997,28.018017999999998
1014,-10.596324999999988,28.018017999999994
1015,-9.575820999999992,28.018018000000005
1016,-21.496673000000012,28.91891900000001
1017,-20.467430999999994,28.91891900000001
1018,-19.438188000000004,28.918919000000002
1019,-18.408946000000004,28.918919000000013
1020,-17.379704,28.918919000000013
1021,-16.350461000000003,28.91891900000001
1022,-15.321219000000012,28.918919000000002
1023,-14.291977000000001,28.918919000000013
1024,-12.233492000000007,28.918919000000002
1025,-11.204248999999985,28.918919000000013
1026,-9.145765000000013,28.918918999999995
1027,-8.116522000000018,28.918919000000002
1028,-7.08728,28.918919000000013
1029,-19.049461000000022,29.81981999999999
1030,-18.01107,29.819820000000004
1031,-16.97268,29.819820000000004
1032,-15.934289000000014,29.819819999999996
1033,-14.895899000000007,29.819819999999996
1034,-13.857507999999983,29.819820000000018
1035,-12.819116999999999,29.819819999999996
1036,-11.780727000000017,29.819819999999996
1037,-10.742336000000007,29.81982000000001
1038,-9.703945999999988,29.819820000000004
1039,-8.665555000000001,29.819820000000004
1040,-7.627163999999991,29.819820000000004
1041,-6.588774000000022,29.819820000000004
1042,-5.550383000000012,29.81982000000001
1043,-4.511993000000005,29.819820000000004
1044,-16.517574999999987,30.720720999999994
1045,-15.469610999999999,30.720721000000005
1046,-14.42164700000001,30.720720999999998
1047,-13.373682000000006,30.720720999999994
1048,-12.325717999999986,30.720721000000005
1049,-11.277754000000023,30.720720999999994
1050,-10.229789999999984,30.720720999999998
1051,-9.181825000000003,30.720721000000005
1052,-8.133860999999978,30.72072100000001
1053,-6.037933000000013,30.720720999999998
1054,-4.989967999999996,30.720720999999994
1055,-3.9420039999999945,30.72072100000001
1056,-2.894040000000019,30.720720999999998
1057,-1.8460760000000178,30.720720999999994
1058,-13.897121000000016,31.621621999999988
1059,-12.839141000000016,31.621621999999988
1060,-11.781161000000015,31.62162200000002
1061,-10.723181000000002,31.621622000000006
1062,-8.607219999999986,31.621621999999988
1063,-7.549239999999998,31.621622000000006
1064,-6.491259999999973,31.621621999999988
1065,-5.433280000000024,31.621621999999995
1066,-4.375300000000023,31.621622000000006
1067,-3.3173200000000107,31.621621999999988
1068,-1.2013589999999936,31.621622000000006
1069,-0.14337899999998083,31.621621999999995
1070,-11.183955000000006,32.52252300000001
1071,-10.115499000000009,32.522523
1072,-9.04704300000001,32.52252300000001
1073,-7.978586999999997,32.52252300000001
1074,-6.910130999999999,32.522523000000014
1075,-5.841674999999975,32.522523000000014
1076,-4.773219000000014,32.522523
1077,-3.704763000000003,32.522523
1078,-2.636307000000004,32.522523000000014
1079,-1.5678510000000054,32.52252299999999
1080,-0.4993950000000321,32.52252300000002
1081,0.5690610000000048,32.52252300000001
1082,1.6375170000000034,32.52252300000001
1083,2.705973000000015,32.52252300000001
1084,-9.45307600000001,33.423423
1085,-8.373665000000003,33.42342300000001
1086,-6.2148429999999975,33.42342300000001
1087,-5.135431999999989,33.423423
1088,-4.056022000000023,33.42342299999999
1089,-2.9766109999999766,33.423423
1090,-1.8972000000000189,33.423422999999985
1091,-0.8177889999999978,33.42342299999999
1092,0.2616219999999725,33.42342300000001
1093,1.3410329999999682,33.42342300000001
1094,2.420444000000002,33.423423
1095,3.499854999999972,33.42342300000001
1096,4.579265999999993,33.42342300000001
1097,5.658677000000002,33.42342299999999
1098,-5.461553000000013,34.324324
1099,-4.370688000000019,34.324324
1100,-3.279822000000021,34.32432399999998
1101,-2.1889570000000274,34.32432399999999
1102,-1.0980919999999952,34.324324
1103,-0.007225999999984803,34.324324
1104,1.083639000000009,34.32432399999998
1105,2.174504000000028,34.324324
1106,3.2653699999999874,34.324323999999976
1107,4.356234999999981,34.32432400000001
1108,5.447100000000001,34.32432399999999
1109,6.5379649999999945,34.324324
1110,7.628831000000004,34.32432399999999
1111,9.810561000000005,34.32432399999998
1112,-2.4426040000000047,35.225224999999995
1113,0.8659180000000137,35.225224999999995
1114,1.968758999999983,35.225224999999995
1115,3.071600000000003,35.225225
1116,5.277282000000018,35.225224999999995
1117,6.380122999999988,35.225225
1118,7.482963999999982,35.22522500000001
1119,8.585805000000002,35.225225
1120,9.688646000000011,35.225224999999995
1121,10.791486999999993,35.225225
1122,11.894327999999987,35.22522499999999
1123,-1.542191000000018,36.126125999999985
1124,-0.4268290000000301,36.126125999999985
1125,0.6885319999999666,36.126126
1126,1.8038930000000015,36.126126
1127,2.9192550000000024,36.126126
1128,4.034615999999999,36.126126000000006
1129,7.380699999999993,36.126126000000006
1130,8.496061000000042,36.126125999999985
1131,9.611422000000012,36.126125999999985
1132,11.842144999999997,36.12612599999999
1133,1.6806729999999994,37.02702699999999
1134,2.809125000000004,37.02702699999998
1135,3.937576000000005,37.027027000000004
1136,5.06602699999998,37.027027
1137,6.194478999999972,37.02702699999999
1138,7.3229299999999595,37.02702699999998
1139,9.579833000000002,37.02702699999999
1140,10.708284000000017,37.02702699999999
1141,3.884232999999995,37.927928
1142,5.026371000000006,37.92792800000001
1143,6.16850899999998,37.92792800000001
1144,7.3106469999999915,37.927928
1145,8.452785000000004,37.927927999999994
1146,9.594923000000014,37.927927999999994
1147,10.737061000000026,37.927928
1148,11.879199000000012,37.92792800000001
1149,6.188497999999999,38.828829000000006
1150,7.344947999999999,38.828829000000006
1151,8.50139899999999,38.828829000000006
1152,9.657848999999977,38.82882900000002
1153,10.814299000000004,38.828829000000006
